original,result
1110000010001001,fail
0010001101010011,ok
1101110111111100,fail
1101101001111110,ok
0100100010110100,ok
0111000000101000,ok
0111010000100011,ok
0001111110011101,fail
1111001010001111,ok
1001100001001110,ok
0110001001101011,ok
0111001100100111,fail
0101000010110111,fail
0001111010011101,fail
0100101111010110,ok
1000001100111000,ok
0100110011010111,ok
1001010001001000,ok
0100110111011000,fail
0100111011011001,ok
1000100100111011,ok
0010111100000111,fail
0111101011011110,ok
1100110001010010,ok
0111101111011111,fail
1100010001000110,fail
0011001010101000,fail
0100111000011100,ok
0011011110101101,fail
0101100000100001,fail
0011000110100101,ok
1001010010101110,ok
1011001100011010,fail
1101111111001001,ok
0001110100111101,fail
1100100010000011,ok
1111100001100001,fail
1010110100001001,fail
0001111101000000,ok
1010101011111110,fail
1000110000111110,ok
0100101100011100,ok
1000110100111111,fail
0011101110101101,fail
1001110011011011,ok
0101110000100001,fail
0101110100011100,fail
1001010001000110,ok
0100000010001010,ok
1011100111101011,fail
1101111010011010,fail
1111111011000111,fail
0001001111011011,ok
1111110111000111,fail
0111001101000110,fail
0010110110111001,ok
0100011110110010,fail
1101111111110001,ok
0110110100100110,ok
0100110110110111,ok
0010101110110010,ok
0101000100100110,fail
0101000001011111,fail
0010001111010010,fail
1111101010001001,ok
0111000001100111,fail
0100110110111100,fail
0101110111100110,fail
1001011001001000,ok
1110010010001100,fail
0100001110101100,fail
1101100110000100,ok
0011001011001101,fail
0000000110010011,fail
0000111100000011,ok
0101001110111100,fail
0101010010111001,ok
0101101101011111,ok
0010111011010010,fail
0010001110101110,fail
0101011010111101,ok
1000000100101101,fail
1110010111101000,ok
1111101011110111,fail
0101111101011100,ok
1001111011000000,fail
1010000011110111,ok
0010100010100000,ok
1001101011101010,fail
1010000111110001,ok
0000011101100101,fail
1001000100111000,fail
0101110111000001,fail
0100010011011000,ok
0001000010001011,fail
1000111100100001,ok
1000111111101111,ok
0010001100000001,fail
1001001000110101,ok
1010000001010010,fail
0111101100100111,ok
0110011111000110,ok
1010010001110011,fail
1000101111100110,ok
0011011000000010,ok
1010101101110101,fail
1010000100111010,ok
0110011000010100,fail
0100111111011010,fail
1001111001001111,ok
1001110001001100,ok
0101000111011100,ok
0011011110100111,ok
1110110001001000,ok
0011110010101100,ok
0101010000011000,fail
1101111110001011,fail
1111101000010010,ok
0100001010110010,ok
0110100000100110,ok
1001001101000010,ok
1011110011101111,ok
0010000001100011,fail
1100100111101111,ok
0011101110100111,fail
0101100100011101,fail
1110110010001110,fail
0101110100011110,ok
0100001110101111,ok
0101100000010101,ok
1110000010001000,ok
0110010001000100,fail
0100010010110000,fail
0101010001101110,fail
1110100111110110,fail
1110011110011000,ok
0101000001100110,fail
0000011110011101,fail
1110100110100010,ok
0001000011010111,fail
1110010000000000,ok
0110001000011010,fail
0000000000101110,fail
1101010011110101,fail
1111110011000111,ok
1101101111101111,fail
1101110111101111,fail
0100100011100111,ok
0110010000011011,fail
1111101010010010,ok
0100111110111011,ok
0101011000010101,fail
1110111011001111,ok
0100110010110100,fail
0110100000011100,ok
1111011110001111,ok
0110110000100000,ok
0100110101011111,fail
0100010101010110,fail
0000000010010011,ok
0110110100011101,fail
0010010010100110,fail
0101000110111001,ok
0000000110001110,ok
1010011101111011,ok
0010110000001011,ok
0111101000100010,fail
0001000010010101,ok
1010110001110011,ok
1110010101011001,ok
1000001000100101,ok
0101111111000001,ok
0001101010010001,fail
0010000000000110,ok
1001100101111001,ok
1001100101101001,ok
0111011011011100,ok
1110010101111010,fail
0000101001000100,ok
1101001111101101,fail
1111010110001010,fail
0011000000101000,fail
1101111110011101,ok
1111001111111101,fail
0110111100011010,ok
0011010011001111,ok
0100101111010000,ok
0111000001101001,ok
0001010010010100,fail
0011001100000100,ok
1110110001011101,fail
1001010100110110,fail
1011100001110101,ok
0011101010100100,fail
0011111110101001,ok
0110010111000100,ok
1010001101010010,ok
1000010100100010,fail
0010101111000111,fail
0110011000111011,ok
0001101110010101,fail
1011100101000000,fail
0001000111111100,ok
1011001001110111,ok
0110100111000101,ok
1010011101010110,ok
0101001011011101,ok
1101100010000110,fail
1101001011111001,ok
0011110010100111,fail
1001010101000011,fail
0011110110100111,ok
0100101110110101,fail
0100110010110110,fail
1011101111110011,fail
0101111100011101,fail
1110111110010000,ok
0110011100100010,ok
1001110001001010,ok
0100110010101111,fail
0110111100100011,fail
0101001110110110,fail
1001110101001011,fail
1110001110000101,ok
0100111010110000,ok
0100000101011010,ok
0000001010010110,fail
0111000100100011,fail
0111001000100100,fail
0000000010001010,fail
0011000000010001,ok
1001111001001100,ok
0110010011000101,fail
0101101110111011,ok
1000101000101111,fail
1010000001001110,fail
0110001011000001,fail
0101100010110101,ok
0111001000011010,fail
1000000100101001,fail
0100001010011111,ok
1010010001010010,ok
0111010101101110,fail
0001000010010101,ok
1000011100100100,fail
0001000010001000,ok
0001111110010111,fail
0110101011000101,ok
0011001010011010,ok
0101011011100001,ok
1010100001010010,ok
0101011111100010,ok
0101100011100011,ok
1001110111011101,fail
1101001101111110,fail
0110110100100011,ok
0100110110101100,ok
1101010111110000,fail
1010000101001001,ok
0101111101100101,fail
0001001010010011,ok
0111111100100011,ok
1010100000111000,ok
0101110110110100,fail
0010010011000000,ok
0110010110111100,ok
1010100101010001,ok
0001101010010110,ok
1000010101101111,fail
1010000000111000,ok
1110010010001100,fail
1010101001010010,ok
0110001010110111,fail
1000110000101010,ok
1000110100101011,ok
0010100010010100,fail
0001010100000000,ok
0111000011000101,ok
0111011011001011,ok
1010101101010011,fail
0110101010111110,ok
0110101110111111,fail
0000011111110101,ok
0010100100001010,ok
0011010000001001,ok
1001111000110011,fail
1010001100110000,fail
1010110001010100,fail
1000101100100001,fail
0010000010010100,ok
0011101000001101,fail
0111010011000111,ok
0110100100011000,ok
1000010000011000,ok
0001000111101100,ok
1001000000100110,ok
0010111100001100,fail
0010101010011001,fail
1001001100100101,fail
0000110111101110,fail
1001101100101001,fail
0111110111001011,fail
0110000100001011,fail
0111000100010110,fail
0111100000011101,ok
1111100001010001,fail
1011110111000100,fail
1011110000111111,ok
0011001110010011,fail
0011101000000111,fail
1010011100110011,ok
0100111010100110,fail
0111110111001001,ok
1011101000111101,ok
1110111001111111,fail
1010001100101001,ok
1011010101011101,fail
0110011010100010,fail
1000011011010000,fail
0101100111100100,ok
0101101111100110,fail
0110000000010001,ok
0110011000010111,ok
1010001010101001,fail
1011111100011101,ok
1100001111100000,ok
1101000111101110,ok
0010110001010110,ok
1111000010001010,fail
0110111100100000,fail
0000000100000010,fail
0111010000100101,fail
0110001000010010,fail
1101010010111110,fail
0000011100110010,fail
1110011010000100,ok
1110011110000101,ok
1101011011101011,ok
0001101011010001,fail
1110110010011111,fail
0101111101000101,fail
1100011111100001,ok
1101010011110010,fail
0111001100011110,ok
1110110011110101,fail
0101011001101001,fail
0000010110010001,ok
0111010100100000,ok
1110010011101001,fail
1111001011110111,fail
0101111001101011,ok
0101011001011111,fail
0000100110010011,fail
0010111001010111,ok
1111001101111111,fail
0001111010011110,fail
1000010000101010,fail
0001011010101010,ok
0011010000011110,fail
1010001101001110,ok
0001100010010101,fail
0110010111000001,ok
1100001101001011,ok
1001100000100100,fail
0111001101101000,fail
0011001110100100,ok
0100111111011011,fail
0110011111011111,ok
0000100111111100,ok
0010000000001000,ok
1100000101001111,fail
0101000111010001,ok
1000011100110110,fail
0100111010110011,fail
0111010100100111,ok
1010100101001110,fail
1011101000101111,fail
1001001001110101,ok
0111111110110011,fail
0110010000011111,fail
0101011010110110,fail
1001011011110000,ok
1000110100001110,fail
1010001010111110,ok
0101110010111000,ok
1000001100100100,ok
0001100110001100,fail
0001011110010000,ok
0111010101101000,ok
0101000111011011,ok
0100100111001111,ok
0100101111010100,ok
1000101100111100,fail
0001101100000100,ok
1001111101110101,ok
0010011010011011,fail
0110010111000001,ok
1000010001101110,ok
0110010111100000,ok
0110011011100001,fail
1001100010000010,ok
0111011100100010,fail
1110101011101011,ok
0101111001100001,fail
0011011111010111,fail
1000001001001011,fail
0001001110011011,fail
0101100110110001,ok
0111111000100101,ok
0101111110110111,fail
0000011010001000,ok
1000001001001010,fail
1000000100011111,ok
0001010010010010,fail
0110001110111011,ok
1010101101010000,ok
0111101100011110,fail
0000110110010001,ok
0101001001011001,fail
1111001010000000,ok
0111011000011000,ok
0000001010001011,fail
0111100101100100,ok
0001100111111011,fail
0010010100000010,fail
0111111000011111,ok
0001000110010010,fail
0111101100011010,ok
1000101000101001,fail
1111110111110110,fail
0110100110111101,ok
0101111101010010,fail
0100010100010110,ok
0110101110111111,fail
0110110011000000,fail
0101011110111011,fail
0010110010010010,fail
1010000000110100,ok
0101010000001100,fail
0011010010010001,fail
0101011110101001,ok
1001001001100001,ok
0100011000000000,fail
1101100001101110,fail
1011110101000000,ok
1000000111001111,fail
1010001000101011,ok
0100000110011110,ok
0111100111000001,fail
1100001001000010,fail
1011100000110110,ok
1100101101000100,ok
1000001100001110,fail
1000010000001111,fail
0000011110000010,ok
1000001110110111,ok
1100000100111001,ok
1011101101100000,ok
0101110110011111,fail
0101110011100111,ok
0101000100000100,ok
0101110111101000,fail
0101111011101001,ok
1010101001001100,fail
0101110010110001,fail
1000000100100101,fail
0011101110011110,ok
1010110101001111,ok
0010001000000010,ok
0101101000001111,ok
1010100100101011,fail
1011010100111001,ok
0111010010111101,ok
1010010000110000,ok
1010010100110001,ok
0100000010010111,ok
0100110000000000,ok
0100001010011000,ok
1010011100101110,ok
0101011010100110,ok
0110010100001101,ok
1000010111001010,fail
0100101010010100,fail
0101100010100010,ok
0110011000001010,fail
1100001100111110,ok
0110101110100010,ok
1111011001110111,fail
1110000111101010,fail
0101111111101010,ok
1001011000101011,ok
1011110101011110,ok
0011110110011001,ok
0101001110101101,fail
1000110000011110,fail
1010000000101010,ok
0111100111000011,ok
0100101110100010,ok
1011000000110111,fail
1011101100111101,ok
0110010100000111,fail
1011101101011011,ok
0110000111101100,fail
0110001011101101,fail
1010111000110010,fail
1000010011000011,fail
1011101100110111,fail
0011100111111000,ok
0111110111011110,fail
0101110010011101,fail
0111010101110101,ok
0100111011011000,ok
1100000001110010,ok
0101111011000010,ok
0101001111011101,ok
0101010011011110,ok
0101011011100000,fail
1111101011110001,ok
0101011111100001,ok
1001010001101000,fail
1011011101001110,ok
1010000000101010,fail
0011100010010111,fail
0101100011100010,ok
0101100111100011,ok
1001111001000101,fail
1101001101111001,ok
1100101000100111,fail
1010011110001000,fail
0001110010111010,fail
0110110100011001,ok
1010000101001000,ok
1101001110110101,ok
0110111100100000,fail
0101001101110000,ok
0011100010110001,ok
1001010001000101,ok
1000100000111100,ok
1011110101111011,ok
1011010001001011,fail
0010001011000110,ok
0101011100110101,fail
0011001111010000,fail
0101100110110111,ok
1010001001001001,ok
1011110000110010,fail
1010011000111001,fail
1001011010100101,fail
1010011001001101,fail
1110000011100110,fail
0001011000000011,ok
1000111000101011,ok
0010110110011110,fail
1010100111100001,fail
0011001110011001,fail
0110100011000001,ok
0001101110001011,ok
1001110100110101,ok
1010001100111011,ok
0110101011000011,ok
1000101111011100,ok
1011001001110100,ok
1110010000101111,ok
0000101001100110,fail
0110110011000101,ok
0100101100010011,fail
0010010110011100,ok
0001001110001010,fail
0111101001110000,fail
0101100111001110,ok
0001101110001110,fail
0001001110110100,fail
1000110001100000,fail
1001110110101001,fail
1010000100101110,fail
1100000001101100,fail
0111100111000111,ok
0111010100010000,fail
0101000110011111,fail
0101101111100101,ok
1010010001001001,ok
0111011001100101,fail
1111011010000101,ok
1110000011101001,fail
1110111111111000,fail
0101001001011111,ok
1111100111101010,fail
0101100001011110,fail
0010000011000100,ok
0001101010000111,fail
0101100001010001,ok
0111010011000011,ok
1001101100101110,ok
1011010001011001,ok
1010011000110011,ok
0101110100010101,ok
1110010110001000,fail
0101110111100111,fail
0110110100011010,fail
0110000110110100,ok
0001110010010111,fail
1010111001010001,ok
1011000101010100,ok
0111100111000111,ok
0110101000010101,ok
1011110001011111,ok
0101111011101000,fail
1010100001001010,fail
0111000100010111,fail
1010100101001011,ok
1010101001001100,fail
1010101101001101,fail
0101101010101110,fail
1010110001001110,ok
0101111110110010,ok
0010001010010110,ok
0110110111000000,ok
1000111001100011,fail
1010000100110100,fail
0110111011000001,ok
0111001011000011,ok
1001100100101000,ok
1000010011001100,ok
1011100101011011,ok
1010100000101100,ok
0101001100010010,ok
0101111111101001,fail
0101111010110011,ok
1010110001001101,ok
1000110011011111,fail
0101000000010111,fail
1011001111000000,fail
0100100000001001,fail
1010010100110011,ok
0110000111101011,ok
0110001011101100,ok
1010110101000100,fail
0111011001110110,ok
0100111011010111,ok
0110010110110000,ok
1111001101011000,fail
1011111111001011,fail
1000001011011011,ok
1111001110010011,ok
1100010101111000,fail
1001001001000100,ok
0000010111001001,fail
0101001000010010,fail
1110111000101111,ok
0010011101101001,ok
1111001110010000,ok
1110100010001111,ok
0001111001001111,ok
0010111111010110,fail
0110101100011111,ok
1110111010000011,ok
1111110110010010,fail
0110110100100000,ok
0000000110010011,fail
1111000011110110,ok
1001010001000110,fail
0011001011011100,fail
1101001011101001,fail
1001100001001010,ok
0000011001001001,fail
1100001010111100,fail
0001100001001100,ok
0001000111010000,ok
0101010101000100,ok
1110001001111101,ok
1111000110001100,fail
1111100100000111,fail
0001010000001100,fail
0101110011000011,ok
0010100000000011,fail
0101100110111111,fail
1001101001001100,ok
1100110011101000,ok
1000001100101110,ok
0100111111011000,fail
0101000011011000,ok
0101000011011001,ok
1001110001001100,fail
0101001011011011,ok
1111110110010101,ok
0101001000011000,ok
1011101010110010,fail
1110000000100110,fail
0000101100101010,fail
0010111100111010,fail
1011010111100010,fail
0000110001010110,ok
0101110101110010,fail
0001011010011000,fail
1111100110010000,ok
1111110100000100,fail
0101111111010010,fail
1110001101111100,ok
0100001000001100,ok
1100000101111111,ok
1000000100100101,ok
0001101010011000,ok
1010000001001110,ok
1110000101111110,ok
0110101100011000,ok
1100000100001000,fail
0011110001010001,fail
0000111010010111,ok
0011110000010000,fail
0010111100001110,fail
0010010010011010,fail
1000100100100111,fail
0011000100001001,ok
1010110101111100,fail
0100010010101010,fail
0010110010100000,fail
0110110101011101,ok
0110100011000111,fail
0100100110101110,fail
0010000110010100,ok
0010100100001000,fail
0000001011110111,fail
0110110101101011,fail
1001010001001101,fail
0101010011011101,ok
1010011101010010,ok
0101011011011111,fail
1001011101000001,fail
1101011101111100,fail
0101010001101100,fail
0011010011011111,fail
1001100101000011,ok
0100001010101000,ok
0000000110001110,ok
0000001100000010,ok
0001001010011001,ok
0111100101100100,fail
0100110011010010,fail
0010010100010011,ok
1001101001000100,ok
0101110100011001,fail
1110100110001100,fail
0101001010110111,ok
1111010010000011,ok
1111110111110110,ok
0101111100110101,fail
0101100010111100,ok
0000000110000110,fail
0000111110010100,fail
